employee_id,country,year,performance_score
ANON_76X90X48X48X57X49X53X49X56X53X50X,France,2023,3
ANON_76X90X48X48X57X49X53X49X56X55X56X,France,2023,3
ANON_76X90X48X48X57X49X53X49X57X51X53X,France,2023,3
ANON_76X90X48X48X57X49X53X49X57X51X57X,France,2023,4
ANON_76X90X48X48X57X49X53X49X57X57X50X,France,2023,3
ANON_76X90X48X48X57X49X53X50X48X49X56X,France,2023,3
ANON_76X90X48X48X57X49X53X50X48X52X52X,France,2023,4
ANON_76X90X48X48X57X49X53X50X48X53X56X,France,2023,4
ANON_76X90X48X48X57X49X53X50X49X56X51X,France,2023,2
ANON_76X90X48X48X57X49X53X50X50X48X48X,France,2023,2
ANON_76X90X48X48X57X49X53X50X50X48X55X,France,2023,4
ANON_76X90X48X48X57X49X53X50X50X50X53X,France,2023,3
ANON_76X90X48X48X57X49X53X50X51X54X55X,France,2023,3
ANON_76X90X48X48X57X49X53X50X52X54X57X,France,2023,3
ANON_76X90X48X48X57X49X53X50X52X55X50X,France,2023,4
ANON_76X90X48X48X57X49X53X50X52X55X56X,France,2023,3
ANON_76X90X48X48X57X49X53X50X52X56X49X,France,2023,4
ANON_76X90X48X48X57X49X53X50X52X56X56X,France,2023,3
ANON_76X90X48X48X57X49X53X50X53X50X57X,France,2023,3
ANON_76X90X48X48X57X49X53X50X53X51X49X,France,2023,4
ANON_76X90X48X48X57X49X53X50X53X51X50X,France,2023,3
ANON_76X90X48X48X57X49X53X50X53X51X56X,France,2023,3
ANON_76X90X48X48X57X49X53X50X54X53X53X,France,2023,3
ANON_76X90X48X48X57X49X53X50X56X54X50X,France,2023,2
ANON_76X90X48X48X57X49X53X50X56X54X54X,France,2023,3
ANON_76X90X48X48X57X49X53X50X57X48X57X,France,2023,4
ANON_76X90X48X48X57X49X53X50X57X50X51X,France,2023,5
ANON_76X90X48X48X57X49X53X51X48X53X48X,France,2023,3
ANON_76X90X48X48X57X49X53X51X49X51X49X,France,2023,4
ANON_76X90X48X48X57X49X53X51X50X53X53X,France,2023,2
ANON_76X90X48X48X57X49X53X51X55X48X57X,France,2023,3
ANON_76X90X48X48X57X49X53X51X55X55X56X,France,2023,4
ANON_76X90X48X48X57X49X53X51X55X55X57X,France,2023,3
ANON_76X90X48X48X57X49X53X51X56X54X57X,France,2023,3
ANON_76X90X48X48X57X49X53X51X56X57X52X,France,2023,3
ANON_76X90X48X48X57X49X53X52X48X56X52X,France,2023,3
ANON_76X90X48X48X57X49X53X52X48X57X56X,France,2023,3
ANON_76X90X48X48X57X49X53X52X49X49X52X,France,2023,3
ANON_76X90X48X48X57X49X53X52X49X51X52X,France,2023,3
ANON_76X90X48X48X57X49X53X52X50X50X55X,France,2023,3
ANON_76X90X48X48X57X49X53X52X50X54X48X,France,2023,3
ANON_76X90X48X48X57X49X53X52X50X56X53X,France,2023,3
ANON_76X90X48X48X57X49X53X52X50X57X53X,France,2023,4
ANON_76X90X48X48X57X49X53X52X51X48X55X,France,2023,3
ANON_76X90X48X48X57X49X53X52X51X49X50X,France,2023,3
ANON_76X90X48X48X57X49X53X52X51X56X53X,France,2023,2
ANON_76X90X48X48X57X49X53X52X52X55X52X,France,2023,4
ANON_76X90X48X48X57X49X53X52X52X57X51X,France,2023,3
ANON_76X90X48X48X57X49X53X52X52X57X54X,France,2023,3
ANON_76X90X48X48X57X49X53X52X54X48X54X,France,2023,3
ANON_76X90X48X48X57X49X53X52X55X52X51X,France,2023,3
ANON_76X90X48X48X57X49X53X52X55X53X52X,France,2023,3
ANON_76X90X48X48X57X49X53X52X56X53X53X,France,2023,3
ANON_76X90X48X48X57X49X53X52X56X53X54X,France,2023,2
ANON_76X90X48X48X57X49X53X52X56X54X56X,France,2023,3
ANON_76X90X48X48X57X49X53X52X56X55X54X,France,2023,4
ANON_76X90X48X48X57X49X53X52X57X48X54X,France,2023,3
ANON_76X90X48X48X57X49X53X53X48X50X55X,France,2023,3
ANON_76X90X48X48X57X49X53X53X48X50X56X,France,2023,2
ANON_76X90X48X48X57X49X53X53X48X51X55X,France,2023,2
ANON_76X90X48X48X57X49X53X53X48X51X57X,France,2023,3
ANON_76X90X48X48X57X49X53X53X48X54X55X,France,2023,3
ANON_76X90X48X48X57X49X53X53X48X57X50X,France,2023,3
ANON_76X90X48X48X57X49X53X53X48X57X55X,France,2023,4
ANON_76X90X48X48X57X49X53X53X50X50X57X,France,2023,3
ANON_76X90X48X48X57X49X53X53X51X53X48X,France,2023,3
ANON_76X90X48X48X57X49X53X53X51X53X51X,France,2023,3
ANON_76X90X48X48X57X49X53X53X52X52X52X,France,2023,2
ANON_76X90X48X48X57X49X53X53X52X54X51X,France,2023,2
ANON_76X90X48X48X57X49X53X53X52X55X50X,France,2023,3
ANON_76X90X48X48X57X49X53X53X52X57X49X,France,2023,3
ANON_76X90X48X48X57X49X53X53X53X55X49X,France,2023,3
ANON_76X90X48X48X57X49X53X53X54X49X56X,France,2023,4
ANON_76X90X48X48X57X49X53X53X54X51X51X,France,2023,3
ANON_76X90X48X48X57X49X53X53X55X53X49X,France,2023,3
ANON_76X90X48X48X57X49X53X53X55X57X51X,France,2023,3
ANON_76X90X48X48X57X49X53X53X57X54X56X,France,2023,3
ANON_76X90X48X48X57X49X53X54X49X50X53X,France,2023,3
ANON_76X90X48X48X57X49X53X54X49X54X49X,France,2023,2
ANON_76X90X48X48X57X49X53X54X49X55X48X,France,2023,4
ANON_76X90X48X48X57X49X53X54X50X51X48X,France,2023,3
ANON_76X90X48X48X57X49X53X54X50X54X53X,France,2023,2
ANON_76X90X48X48X57X49X53X54X53X55X57X,France,2023,3
ANON_76X90X48X48X57X49X53X54X53X56X49X,France,2023,4
ANON_76X90X48X48X57X49X53X54X53X56X56X,France,2023,3
ANON_76X90X48X48X57X49X53X54X53X56X57X,France,2023,3
ANON_76X90X48X48X57X49X53X54X53X57X49X,France,2023,3
ANON_76X90X48X48X57X49X53X54X53X57X50X,France,2023,4
ANON_76X90X48X48X57X49X53X54X53X57X52X,France,2023,2
ANON_76X90X48X48X57X49X53X54X55X48X51X,France,2023,3
ANON_76X90X48X48X57X49X53X54X56X52X55X,France,2023,3
ANON_76X90X48X48X57X49X53X54X57X53X52X,France,2023,2
ANON_76X90X48X48X57X49X53X54X57X57X56X,France,2023,2
ANON_76X90X48X48X57X57X51X57X53X52X49X,France,2023,3
ANON_76X90X48X48X57X57X51X57X53X53X52X,France,2023,4
ANON_76X90X48X48X57X57X51X57X53X53X55X,France,2023,3
ANON_76X90X48X48X57X57X51X57X55X57X54X,France,2023,4
ANON_76X90X48X48X57X57X51X57X56X51X57X,France,2023,4
ANON_76X90X48X52X54X48X48X50X51X54X50X,France,2023,4
ANON_76X90X79X48X48X51X48X48X53X50X50X,France,2023,3
ANON_77X65X48X48X48X48X51X48X48X48X54X,France,2023,3
ANON_77X65X48X48X48X48X51X48X48X49X55X,France,2023,3
ANON_77X65X48X48X48X48X52X48X51X51X53X,France,2023,4
ANON_77X65X48X48X48X48X52X48X51X57X55X,France,2023,3
ANON_77X65X48X48X48X48X52X48X53X53X50X,France,2023,3
ANON_77X65X48X48X48X48X52X48X53X54X54X,France,2023,3
ANON_77X65X48X48X48X48X52X49X49X52X50X,France,2023,4
ANON_77X65X48X48X48X48X52X49X50X50X53X,France,2023,3
ANON_77X65X48X48X48X51X48X49X49X48X49X,France,2023,4
ANON_77X65X48X48X48X51X48X49X49X53X53X,France,2023,4
ANON_77X65X48X48X48X51X48X49X49X55X56X,France,2023,3
ANON_77X65X48X48X57X48X49X56X52X50X56X,France,2023,4
ANON_77X65X48X48X57X49X48X49X51X50X54X,France,2023,4
ANON_77X65X48X48X57X49X48X49X53X54X53X,France,2023,5
ANON_77X65X48X48X57X49X49X49X54X56X57X,France,2023,3
ANON_77X65X48X48X57X49X49X50X49X52X48X,France,2023,4
ANON_77X65X48X48X57X49X49X50X49X54X51X,France,2023,2
ANON_77X65X48X48X57X49X49X52X53X55X51X,France,2023,2
ANON_77X65X48X48X57X49X49X53X56X53X49X,France,2023,4
ANON_77X65X48X48X57X49X49X54X56X55X56X,France,2023,4
ANON_77X65X48X48X57X49X50X48X50X54X48X,France,2023,4
ANON_77X65X48X48X57X49X50X51X48X52X56X,France,2023,4
ANON_77X65X48X48X57X49X51X48X51X52X56X,France,2023,3
ANON_77X65X48X48X57X49X53X49X57X57X51X,France,2023,3
ANON_77X65X48X48X57X49X53X50X53X48X51X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X48X49X,France,2023,4
ANON_77X66X48X48X48X48X48X50X48X49X48X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X50X53X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X51X52X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X51X53X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X51X55X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X52X49X,France,2023,4
ANON_77X66X48X48X48X48X48X50X48X52X50X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X52X52X,France,2023,4
ANON_77X66X48X48X48X48X48X50X48X52X53X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X52X57X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X53X48X,France,2023,4
ANON_77X66X48X48X48X48X48X50X48X53X57X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X54X48X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X54X49X,France,2023,4
ANON_77X66X48X48X48X48X48X50X48X55X48X,France,2023,4
ANON_77X66X48X48X48X48X48X50X48X55X55X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X57X50X,France,2023,4
ANON_77X66X48X48X48X48X48X50X48X57X54X,France,2023,3
ANON_77X66X48X48X48X48X48X50X48X57X55X,France,2023,4
ANON_77X66X48X48X48X48X48X50X49X48X54X,France,2023,3
ANON_77X66X48X48X48X48X48X50X49X49X56X,France,2023,3
ANON_77X66X48X48X48X48X48X50X49X50X48X,France,2023,3
ANON_77X66X48X48X48X48X48X50X49X50X54X,France,2023,2
ANON_77X66X48X48X48X48X48X50X49X50X55X,France,2023,3
ANON_77X66X48X48X48X48X48X50X49X51X53X,France,2023,3
ANON_77X66X48X48X48X48X48X50X49X51X55X,France,2023,4
ANON_77X66X48X48X48X48X48X50X49X51X57X,France,2023,4
ANON_77X66X48X48X48X48X48X50X49X54X50X,France,2023,2
ANON_77X66X48X48X48X48X48X50X49X54X51X,France,2023,3
ANON_77X66X48X48X48X48X48X50X49X54X53X,France,2023,3
ANON_77X66X48X48X48X48X48X50X49X55X50X,France,2023,4
ANON_77X66X48X48X48X48X48X50X49X55X55X,France,2023,3
ANON_77X66X48X48X48X48X48X50X49X55X56X,France,2023,4
ANON_77X66X48X48X48X48X48X50X49X56X54X,France,2023,4
ANON_77X66X48X48X48X48X48X50X49X57X50X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X48X48X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X48X52X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X48X53X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X49X49X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X49X55X,France,2023,2
ANON_77X66X48X48X48X48X48X50X50X50X48X,France,2023,2
ANON_77X66X48X48X48X48X48X50X50X50X49X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X50X54X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X51X48X,France,2023,2
ANON_77X66X48X48X48X48X48X50X50X51X50X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X53X55X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X54X50X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X54X55X,France,2023,4
ANON_77X66X48X48X48X48X48X50X50X54X57X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X55X54X,France,2023,4
ANON_77X66X48X48X48X48X48X50X50X55X55X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X57X50X,France,2023,3
ANON_77X66X48X48X48X48X48X50X50X57X51X,France,2023,3
ANON_77X66X48X48X48X48X48X50X51X48X49X,France,2023,4
ANON_77X66X48X48X48X48X48X50X51X48X50X,France,2023,2
ANON_77X66X48X48X48X48X48X50X51X48X53X,France,2023,4
ANON_77X66X48X48X48X48X48X50X51X50X50X,France,2023,4
ANON_77X66X48X48X48X48X48X50X51X50X55X,France,2023,3
ANON_77X66X48X48X48X48X48X50X51X51X54X,France,2023,4
ANON_77X66X48X48X48X48X48X50X51X52X48X,France,2023,4
ANON_77X66X48X48X48X48X48X50X51X52X50X,France,2023,4
ANON_77X66X48X48X48X48X48X50X51X52X51X,France,2023,3
ANON_77X66X48X48X48X48X48X50X51X52X57X,France,2023,4
ANON_77X66X48X48X48X48X48X50X51X54X49X,France,2023,3
ANON_77X66X48X48X48X48X48X50X51X55X50X,France,2023,3
ANON_77X66X48X48X48X48X48X50X51X55X51X,France,2023,3
ANON_77X66X48X48X48X48X48X50X51X55X57X,France,2023,3
ANON_77X66X48X48X48X48X48X50X51X56X53X,France,2023,2
ANON_77X66X48X48X48X48X48X50X52X48X54X,France,2023,3
ANON_77X66X48X48X48X48X48X50X52X49X52X,France,2023,2
ANON_77X66X48X48X48X48X48X50X52X49X54X,France,2023,3
ANON_77X66X48X48X48X48X48X50X52X51X48X,France,2023,3
ANON_77X66X48X48X48X48X48X50X52X51X49X,France,2023,3
ANON_77X66X48X48X48X48X48X50X52X52X49X,France,2023,3
ANON_77X66X48X48X48X48X48X50X52X53X48X,France,2023,2
ANON_77X66X48X48X48X48X48X50X52X53X49X,France,2023,3
ANON_77X66X48X48X48X48X48X50X52X53X57X,France,2023,4
ANON_77X66X48X48X48X48X48X50X52X55X51X,France,2023,4
ANON_77X66X48X48X48X48X52X48X51X53X51X,France,2023,3
ANON_77X66X48X48X48X48X52X48X51X53X54X,France,2023,3
ANON_77X66X48X48X48X48X52X48X51X54X50X,France,2023,3
ANON_77X66X48X48X48X48X52X48X51X57X49X,France,2023,3
ANON_77X66X48X48X48X48X52X48X51X57X51X,France,2023,4
ANON_77X66X48X48X48X48X52X48X51X57X56X,France,2023,3
ANON_77X66X48X48X48X48X52X48X52X48X51X,France,2023,4
ANON_77X66X48X48X48X48X52X48X52X48X53X,France,2023,3
ANON_77X66X48X48X48X48X52X48X52X49X57X,France,2023,3
ANON_77X66X48X48X48X48X52X48X52X50X57X,France,2023,4
ANON_77X66X48X48X48X48X52X48X52X53X55X,France,2023,4
ANON_77X66X48X48X48X48X52X48X52X54X56X,France,2023,3
ANON_77X66X48X48X48X48X52X48X52X54X57X,France,2023,3
ANON_77X66X48X48X48X48X52X48X52X55X51X,France,2023,3
ANON_77X66X48X48X48X48X52X48X52X56X53X,France,2023,4
ANON_77X66X48X48X48X48X52X48X52X57X48X,France,2023,3
ANON_77X66X48X48X48X48X52X48X53X48X52X,France,2023,3
ANON_77X66X48X48X48X48X52X48X53X48X54X,France,2023,3
ANON_77X66X48X48X48X48X52X48X53X48X57X,France,2023,3
ANON_77X66X48X48X48X48X52X48X53X51X56X,France,2023,4
ANON_77X66X48X48X48X48X52X48X53X53X56X,France,2023,4
ANON_77X66X48X48X48X48X52X48X54X48X48X,France,2023,3
ANON_77X66X48X48X48X48X52X48X54X48X53X,France,2023,4
ANON_77X66X48X48X48X48X52X48X54X51X53X,France,2023,4
ANON_77X66X48X48X48X48X52X48X54X54X54X,France,2023,3
ANON_77X66X48X48X48X48X52X48X54X54X57X,France,2023,2
ANON_77X66X48X48X48X48X52X48X54X55X49X,France,2023,3
ANON_77X66X48X48X48X48X52X48X54X57X54X,France,2023,3
ANON_77X66X48X48X48X48X52X48X55X48X50X,France,2023,3
ANON_77X66X48X48X48X48X52X48X55X49X51X,France,2023,4
ANON_77X66X48X48X48X48X52X48X55X50X50X,France,2023,3
ANON_77X66X48X48X48X48X52X48X55X53X49X,France,2023,4
ANON_77X66X48X48X48X48X52X48X55X53X50X,France,2023,3
ANON_77X66X48X48X48X48X52X48X55X56X50X,France,2023,4
ANON_77X66X48X48X48X48X52X48X55X56X52X,France,2023,3
ANON_77X66X48X48X48X48X52X48X55X56X53X,France,2023,2
ANON_77X66X48X48X48X48X52X48X56X52X49X,France,2023,4
ANON_77X66X48X48X48X48X52X48X56X55X52X,France,2023,4
ANON_77X66X48X48X48X48X52X48X56X55X56X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X48X48X,France,2023,4
ANON_77X66X48X48X48X48X52X48X57X50X57X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X51X49X,France,2023,4
ANON_77X66X48X48X48X48X52X48X57X53X50X,France,2023,2
ANON_77X66X48X48X48X48X52X48X57X53X51X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X53X52X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X53X55X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X53X56X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X53X57X,France,2023,5
ANON_77X66X48X48X48X48X52X48X57X54X52X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X54X53X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X54X55X,France,2023,4
ANON_77X66X48X48X48X48X52X48X57X54X56X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X54X57X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X55X48X,France,2023,2
ANON_77X66X48X48X48X48X52X48X57X55X51X,France,2023,4
ANON_77X66X48X48X48X48X52X48X57X55X56X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X56X48X,France,2023,4
ANON_77X66X48X48X48X48X52X48X57X56X56X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X57X49X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X57X51X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X57X52X,France,2023,3
ANON_77X66X48X48X48X48X52X48X57X57X55X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X48X48X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X48X49X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X48X50X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X48X51X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X48X53X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X48X55X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X48X57X,France,2023,5
ANON_77X66X48X48X48X48X52X49X48X49X49X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X49X51X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X49X55X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X49X57X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X50X48X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X50X49X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X50X51X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X50X52X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X50X53X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X50X54X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X50X55X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X50X56X,France,2023,2
ANON_77X66X48X48X48X48X52X49X48X50X57X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X51X48X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X51X49X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X51X50X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X51X52X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X51X54X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X51X56X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X52X48X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X52X49X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X52X51X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X52X53X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X52X55X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X52X56X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X53X48X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X53X51X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X53X54X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X53X55X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X53X56X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X53X57X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X54X50X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X54X52X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X54X53X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X54X54X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X54X55X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X55X48X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X55X50X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X55X53X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X56X50X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X56X51X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X56X53X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X56X55X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X56X56X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X56X57X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X57X48X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X57X51X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X57X52X,France,2023,4
ANON_77X66X48X48X48X48X52X49X48X57X54X,France,2023,3
ANON_77X66X48X48X48X48X52X49X48X57X55X,France,2023,3
ANON_77X66X48X48X48X48X52X49X49X48X49X,France,2023,3
ANON_77X66X48X48X48X48X52X49X49X48X52X,France,2023,3
ANON_77X66X48X48X48X48X52X49X49X48X54X,France,2023,4
ANON_77X66X48X48X48X48X52X49X49X50X50X,France,2023,3
ANON_77X66X48X48X48X48X52X49X49X50X51X,France,2023,3
ANON_77X66X48X48X48X48X52X49X49X50X52X,France,2023,3
ANON_77X66X48X48X48X48X52X49X49X51X48X,France,2023,3
ANON_77X66X48X48X48X48X52X49X49X53X49X,France,2023,3
ANON_77X66X48X48X48X48X52X49X49X53X52X,France,2023,4
ANON_77X66X48X48X48X48X52X49X49X57X50X,France,2023,4
ANON_77X66X48X48X48X48X52X49X50X51X50X,France,2023,3
ANON_77X66X48X48X48X48X52X49X50X53X54X,France,2023,3
ANON_77X66X48X48X48X48X52X49X50X55X57X,France,2023,4
ANON_77X66X48X48X48X48X52X49X50X56X55X,France,2023,2
ANON_77X66X48X48X48X48X52X49X50X57X55X,France,2023,3
ANON_77X66X48X48X48X48X52X49X51X48X53X,France,2023,4
ANON_77X66X48X48X48X48X52X49X51X48X56X,France,2023,3
ANON_77X66X48X48X48X48X52X49X51X48X57X,France,2023,4
ANON_77X66X48X48X48X48X52X49X51X49X55X,France,2023,3
ANON_77X66X48X48X48X48X52X49X51X51X53X,France,2023,4
ANON_77X66X48X48X48X48X52X49X51X52X57X,France,2023,3
ANON_77X66X48X48X48X51X48X48X48X49X49X,France,2023,4
ANON_77X66X48X48X48X51X48X48X48X52X51X,France,2023,3
ANON_77X66X48X48X48X51X48X48X48X52X56X,France,2023,3
ANON_77X66X48X48X48X51X48X48X48X53X51X,France,2023,3
ANON_77X66X48X48X48X51X48X48X48X54X55X,France,2023,2
ANON_77X66X48X48X48X51X48X48X48X55X52X,France,2023,2
ANON_77X66X48X48X48X51X48X48X49X48X48X,France,2023,3
ANON_77X66X48X48X48X51X48X48X49X56X51X,France,2023,4
ANON_77X66X48X48X48X51X48X48X49X56X53X,France,2023,4
ANON_77X66X48X48X48X51X48X48X50X48X54X,France,2023,4
ANON_77X66X48X48X48X51X48X48X50X48X57X,France,2023,4
ANON_77X66X48X48X48X51X48X48X52X48X53X,France,2023,3
ANON_77X66X48X48X48X51X48X48X52X50X53X,France,2023,4
ANON_77X66X48X48X48X51X48X48X52X51X50X,France,2023,4
ANON_77X66X48X48X48X51X48X48X52X51X56X,France,2023,3
ANON_77X66X48X48X48X51X48X48X52X52X48X,France,2023,3
ANON_77X66X48X48X48X51X48X48X52X52X50X,France,2023,3
ANON_77X66X48X48X48X51X48X48X53X50X48X,France,2023,3
ANON_77X66X48X48X48X51X48X48X53X50X49X,France,2023,2
ANON_77X66X48X48X48X51X48X48X53X53X50X,France,2023,4
ANON_77X66X48X48X48X51X48X48X53X53X52X,France,2023,4
ANON_77X66X48X48X48X51X48X48X53X53X53X,France,2023,3
ANON_77X66X48X48X48X51X48X48X53X57X49X,France,2023,3
ANON_77X66X48X48X48X51X48X48X54X49X53X,France,2023,3
ANON_77X66X48X48X48X51X48X48X54X50X50X,France,2023,3
ANON_77X66X48X48X48X51X48X48X54X53X56X,France,2023,3
ANON_77X66X48X48X48X51X48X48X54X53X57X,France,2023,4
ANON_77X66X48X48X48X51X48X48X54X54X51X,France,2023,4
ANON_77X66X48X48X48X51X48X48X54X54X52X,France,2023,4
ANON_77X66X48X48X48X51X48X48X54X56X48X,France,2023,3
ANON_77X66X48X48X48X51X48X48X54X56X49X,France,2023,4
ANON_77X66X48X48X48X51X48X48X54X56X53X,France,2023,3
ANON_77X66X48X48X48X51X48X48X54X56X54X,France,2023,3
ANON_77X66X48X48X48X51X48X48X54X57X49X,France,2023,4
ANON_77X66X48X48X48X51X48X48X54X57X57X,France,2023,4
ANON_77X66X48X48X48X51X48X48X55X49X52X,France,2023,4
ANON_77X66X48X48X48X51X48X48X55X52X53X,France,2023,3
ANON_77X66X48X48X48X51X48X48X55X52X57X,France,2023,4
ANON_77X66X48X48X48X51X48X48X55X54X49X,France,2023,4
ANON_77X66X48X48X48X51X48X48X55X55X48X,France,2023,3
ANON_77X66X48X48X48X51X48X48X55X55X52X,France,2023,4
ANON_77X66X48X48X48X51X48X48X56X50X53X,France,2023,3
ANON_77X66X48X48X48X51X48X48X56X52X50X,France,2023,3
ANON_77X66X48X48X48X51X48X48X56X53X51X,France,2023,3
ANON_77X66X48X48X48X51X48X48X56X53X52X,France,2023,3
ANON_77X66X48X48X48X51X48X48X56X53X55X,France,2023,4
ANON_77X66X48X48X48X51X48X48X56X55X54X,France,2023,3
ANON_77X66X48X48X48X51X48X48X56X56X50X,France,2023,4
ANON_77X66X48X48X48X51X48X48X57X52X48X,France,2023,4
ANON_77X66X48X48X48X51X48X48X57X52X50X,France,2023,2
ANON_77X66X48X48X48X51X48X48X57X52X51X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X52X52X,France,2023,4
ANON_77X66X48X48X48X51X48X48X57X52X53X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X52X56X,France,2023,4
ANON_77X66X48X48X48X51X48X48X57X52X57X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X53X48X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X53X50X,France,2023,4
ANON_77X66X48X48X48X51X48X48X57X53X51X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X53X52X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X53X53X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X53X54X,France,2023,4
ANON_77X66X48X48X48X51X48X48X57X53X55X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X53X56X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X53X57X,France,2023,2
ANON_77X66X48X48X48X51X48X48X57X54X48X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X54X49X,France,2023,3
ANON_77X66X48X48X48X51X48X48X57X54X50X,France,2023,4
